id,name,alamat,provinsi,telepon,website,jadwal_buka_Kamis,jadwal_buka_Jumat,jadwal_buka_Sabtu,jadwal_buka_Minggu,jadwal_buka_Senin,jadwal_buka_Selasa,jadwal_buka_Rabu,kategori,price,rating,users,level 1,x,y
644443132373136370,D'Bandits Coffee,"Jl. Sukahaji No.99 RT05/07, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152",Jawa Barat,-,none,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,Kafe,none,0,37.0,poisRegular2,107.58471349999999,-6.872651899999999
1124813764841272688,Appeo Cafe - Bandung,"Jl. Rajawali Barat No.87, Maleber, Kec. Andir, Kota Bandung, Jawa Barat 40184",Jawa Barat,-,none,09.00-20.00,09.00-22.00,09.00-23.00,09.00-20.00,09.00-20.00,09.00-20.00,09.00-20.00,Kafe,none,0,8.0,poisRegular2,107.5744201,-6.912462700000001
4748111606303485797,Black Khozie Coffee And Cafe,"Jalan Raya Punclut No.132 Pagerwangi Lembang, Pagerwangi, Bandung, Kabupaten Bandung Barat, Jawa Barat 40391",Jawa Barat,(022) 64404415,none,10.00-00.00,10.00-00.00,10.00-00.00,10.00-00.00,10.00-00.00,10.00-00.00,10.00-00.00,Kafe,$$,0,373.0,poisRegular2,107.61787,-6.8487528
6876296248056071077,Image Cafe & Steak,"Jl. Surya Sumantri No.47, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164",Jawa Barat,-,none,10.00-21.30,10.00-21.30,10.00-21.30,10.00-21.30,10.00-21.00,10.00-21.30,10.00-21.30,Kafe,none,0,4.0,poisRegular2,107.5815664,-6.884810600000002
1756329951328614800,Jimbaran Cafe & Lounge,"Jl. Gegerkalong Hilir No.65, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,-,none,11.00-21.00,11.00-21.00,11.00-21.00,12.00-21.00,11.00-21.00,11.00-21.00,11.00-21.00,Kafe,none,0,3.0,poisRegular2,107.5904099,-6.869701300000001
7665150688137361379,Kopi Belakang,"samping Pusdikhum TNI AD / Depan Gate 1 UPI, Jl. Dr. Setiabudi No.236, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40141",Jawa Barat,0853-1841-8304,none,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,Kedai Kopi,none,0,148.0,poisRegular2,107.594703,-6.864139
2516242146578452884,Cafe Balebat,"Jl. Sarimanah 2 No.161, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151",Jawa Barat,0813-1367-2720,none,09.00-21.00,09.00-21.00,09.00-21.00,Tutup,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,none,0,30.0,poisRegular2,107.57928899999999,-6.8785314
14338075651053329775,Borma Cafe,"Jl. Dr. Setiabudi No.148, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,(022) 2038028,none,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,none,0,11.0,poisRegular2,107.59609739999999,-6.873858599999999
12914783736426261078,Dadahut Cafe,"4HXM+966, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,Tutup,Tutup,08.00-22.00,08.00-22.00,Tutup,Tutup,Tutup,Kafe,$,0,21.0,poisRegular2,107.5830134,-6.8515948
18058409965080109535,Sa.Ko.Pi,"Jl. Gegerkalong Girang No.52, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40134",Jawa Barat,0857-6556-7057,none,12.00-20.00,13.30-20.00,Tutup,Tutup,12.00-20.00,12.00-20.00,12.00-20.00,Kafe,none,0,45.0,poisRegular2,107.58919540000001,-6.863354200000001
909961107453237046,Gumilang Regency Coffee Shop,"Gumilang Regency, Jl. Dr. Setiabudi No.323-325, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,(022) 2012618,none,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Kafe,none,0,98.0,poisRegular2,107.59945809999999,-6.8461085
16781199757637289340,Singgah Rindu,"Gg. H. Ridho No.34, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0859-7478-5479,none,14.11-23.11,14.11-23.11,14.11-23.11,14.11-23.11,08.11-23.11,08.11-23.11,08.11-23.11,Kafe,none,0,22.0,poisRegular2,107.5929123,-6.8669429
2599540180446550197,Hellikopi,"Jl. Gegerkalong Hilir No.181 A, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,-,none,08.30-23.00,08.30-23.00,08.30-23.00,08.30-23.00,08.30-23.00,08.30-23.00,08.30-23.00,Kafe,$,0,249.0,poisRegular2,107.5799382,-6.86769
7317241236613503031,Rokok Organik Asther,"Jl. Sariwangi Selatan No.133, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,(022) 82000283,none,12.30-22.00,Tutup,12.30-22.00,Tutup,12.30-22.00,12.30-18.00,12.30-22.00,Kafe,$$,0,479.0,poisRegular2,107.5695015,-6.8634509999999995
8395516016210894597,ngopi.com cafe robusta and latte,"Jl. Sersan Surip No.102, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40143",Jawa Barat,0812-1423-4963,none,10.04-20.00,10.04-20.00,10.04-20.00,10.04-20.00,10.04-20.00,10.04-20.00,10.04-20.00,Kafe,none,0,1.0,poisRegular2,107.5961215,-6.858607399999999
15497110990167530160,Cafe logic coffee,"Jl. Sari Asih No.54, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151",Jawa Barat,-,none,08.00-20.00,08.00-20.00,08.00-20.00,Tutup,08.00-20.00,08.00-20.00,08.00-20.00,Kedai Kopi,none,0,5.0,poisRegular2,107.57558449999999,-6.874729299999999
14341483617560066855,Warung N'ce,"4HRW+C6C, Jl. Dr. Setiabudi, Ledeng, Kec. Cidadap, Kota Bandung, Jawa Barat 40154",Jawa Barat,-,none,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,Kedai Kopi,none,0,9.0,poisRegular2,107.5955072,-6.8589546
17131641730531340139,Ngopi Doeloe Setiabudi,"Jl. Dr. Setiabudi No.187, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,(022) 2010893,none,09.00-22.00,09.00-22.00,09.00-00.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,Kedai Kopi,$$,0,1300.0,poisRegular2,107.5937221,-6.8669856
15122852372238345972,Warunk Sans,"Jl. Gegerkalong Girang No.69, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0822-7268-0869,none,13.00-21.00,09.00-21.00,09.00-21.00,Tutup,13.00-21.00,13.00-21.00,13.00-21.00,Kafe,none,0,4.0,poisRegular2,107.5898319,-6.8637488
10226924269225736748,Cafe Ruang Rindu,"Jl. Ciwaruga No.10, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0899-1839-415,none,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,09.00-22.00,Kedai Kopi,none,0,18.0,poisRegular2,107.5786054,-6.856736400000001
1692706897714536870,Harewos G25,"Little White Cafe, Jl. Lodaya No.13, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262",Jawa Barat,0831-0018-8678,none,,,,,,,,Kafe,none,0,14.0,poisRegular2,107.6197534,-6.9291333999999996
1247820898085317715,La Veranda Cafe,"JL. Cijerokaso Kompl Villa Parahyangan Kav 18-A 40152, Ciwaruga, Parongpong, West Bandung Regency, West Java 40559",Jawa Barat,(022) 2006405,none,10.00-22.00,10.00-22.00,10.00-23.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe,$$,0,270.0,poisRegular2,107.5756749,-6.8701674000000015
6746567998570323104,D'yuan Cafe,"4JX7+PPC, Jl. Rereongan Sarupi, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40391",Jawa Barat,(022) 87784404,none,08.00-22.00,08.00-22.00,08.00-22.00,08.00-22.00,08.00-22.00,08.00-22.00,08.00-22.00,Kafe,,0,0.0,poisRegular2,107.6142378,-6.8506585
12344940840016397602,Restorja Cafe Steak,,Jawa Barat,,none,18.00-00.20,18.00-00.20,18.00-00.20,18.00-00.20,18.00-00.20,18.00-00.20,18.00-00.20,,none,0,0.0,poisRegular2,107.5813279,-6.8848427
15195297675991574027,Ammest.co,"Jl. Ciwaruga No.33, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0878-2556-1950,none,10.00-00.00,10.00-00.00,10.00-00.00,10.00-00.00,13.00-00.00,10.00-00.00,10.00-00.00,Kedai Kopi,none,0,215.0,poisRegular2,107.57603990000001,-6.862170099999999
954238353640998262,Triptych Garden Art Coffee,"komp, Jl. Pinus Raya Bar. Jl. Pd. Hijau Indah No.11, Ciwaruga, Kec. Parongpong, Kota Bandung, Jawa Barat 40154",Jawa Barat,0811-2281-183,none,10.00-22.00,10.00-22.00,08.00-22.00,08.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe seni,$$,0,306.0,poisRegular2,107.58442260000001,-6.8564925
8189226680862840920,IN CENT Cafe,"Jl. Kampus Polban, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0895-3750-59092,none,09.00-18.00,09.00-18.00,09.00-18.00,Tutup,09.09-18.00,09.00-18.00,09.00-18.00,Kafe,none,0,7.0,poisRegular2,107.5735833,-6.869216199999999
5367044299602631368,Lisung Resto,"Jl. Bukit Pakar Timur No.111, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",Jawa Barat,(022) 2536225,none,12.00-22.00,13.00-23.00,11.00-23.00,11.00-23.00,11.00-23.00,11.00-23.00,12.00-22.00,Kafe,$$,0,1800.0,poisRegular2,107.6374682,-6.8587834999999995
2783922153812409414,TagMe Kafe Punclut,"Jl.Pagermaneuh No.50, Lembang Kab.Bandung Desa Pager Wangi Kec.Lembang RT/RW : 06/08, Kabupaten Bandung Barat, Jawa Barat 40391",Jawa Barat,0819-3117-3978,none,15.00-02.00,15.00-04.00,15.00-04.00,15.00-02.00,15.00-02.00,15.00-02.00,15.00-02.00,Kafe,none,0,312.0,poisRegular2,107.6196887,-6.8379347
18258426827926921512,Caffé Path,"3J98+339, Ancol, Kec. Regol, Kota Bandung, Jawa Barat 40251",Jawa Barat,0812-2009-3907,none,,,,,,,,Kafe,none,0,4.0,poisRegular2,107.6152623,-6.9323606
13008705654388084631,MOZ Story Coffee | Warkop,"Jl. Lembah Bajuri No.10, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0857-9421-0260,none,15.00-02.00,15.00-02.00,15.00-02.00,15.00-00.00,15.00-00.00,15.00-02.00,15.00-02.00,Kafe,$,0,83.0,poisRegular2,107.5900482,-6.8497786
13368988312382225383,Lekoch.coffee,"Jl. Dr. Setiabudi No.272, Ledeng, Kec. Sukasari, Kota Bandung, Jawa Barat 40143",Jawa Barat,0813-7373-1923,none,07.00-23.00,07.00-23.00,07.00-23.00,07.00-23.00,07.00-23.00,07.00-23.00,07.00-23.00,Kafe,none,0,1.0,poisRegular2,107.59510350000001,-6.86116
13770132568080047689,Cafe Mas Bro,"Jl. Dipalaya I No.63, Ciwaruga, Coblong, Jl. Dipalaya I No.17, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0812-2051-7000,none,09.00-23.00,09.00-23.00,09.00-23.00,09.00-23.00,09.00-23.00,09.00-23.00,09.00-23.00,Kafe,none,0,3.0,poisRegular2,107.5747207,-6.862546399999999
4716312635899748018,SWEET LIGHT CAFE PUNCLUT,"Jalan Cipicung Girang, Jl. Punclut No.115, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142",Jawa Barat,-,none,09.00-21.30,09.00-21.30,09.00-21.30,09.00-21.30,09.00-21.30,09.00-21.30,09.00-21.30,Kafe,none,0,6.0,poisRegular2,107.61322249999999,-6.8562726
4486771914231275161,Waroeng Soerabi,"Jl. Dr. Setiabudi No.185, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0821-1613-9205,none,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Buka 24 jam,Kafe,$$,0,1500.0,poisRegular2,107.59378,-6.8671232
14995538174369831961,Fakboy Bandung,"Jl. Gegerkalong Girang No.82, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0895-0771-9500,none,13.00-22.00,14.00-22.00,13.00-22.00,13.00-22.00,13.00-22.00,13.00-22.00,13.00-22.00,Kedai Kopi,none,0,6.0,poisRegular2,107.58713,-6.8625405
1423742600593962868,Cafe Imah Pojok,"Jl. Ciwaruga No.69 RT. 02/03, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,,,,,,,,Kafe,none,0,5.0,poisRegular2,107.57305170000001,-6.866473900000001
45668025840913791,Cafe Paskal,"4HQP+PM2, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0823-1836-8833,none,07.00-21.00,07.00-21.00,07.00-21.00,Tutup,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,none,0,8.0,poisRegular2,107.5866269,-6.8607255
7135709118410920737,Kafetaria,"Jl. Soekarno Hatta No.575 D, Gumuruh, Kec. Batununggal, Kota Bandung, Jawa Barat 40275",Jawa Barat,-,none,,,,,,,,Kedai Kopi,,0,0.0,poisRegular2,107.63859029999999,-6.9456639
16474545682415590086,Diana Cafe,"Jl. Kekal No.133, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0813-2013-1914,none,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,,0,0.0,poisRegular2,107.5824478,-6.8641634
3846562765670256305,Kopi Kodok,"Jl. Terusan Sersan Bajuri No.54, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,11.00-21.00,11.00-21.00,11.00-22.00,09.00-22.00,11.00-21.00,11.00-21.00,11.00-21.00,Kafe,none,0,292.0,poisRegular2,107.5927878,-6.844740199999999
12377894751177117483,Kopi Rumah Kayu,"Komplek Bumi Sariwangi 2 No.11, RT.04/RW.08, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0812-2376-9202,none,15.00-22.00,15.00-22.00,08.30-22.00,15.00-22.00,15.00-22.00,Tutup,15.00-22.00,Kafe,$$,0,222.0,poisRegular2,107.5673527,-6.8638812
15807621705420390545,Gala Concept Store,"Jalan Tirta Sari II No.9, Sarijadi, Sukasari, Bandung City, West Java 40151",Jawa Barat,0851-5669-2726,none,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kedai Kopi,none,0,59.0,poisRegular2,107.5745735,-6.875483399999999
16227499632097220226,Kedai Kopi Nusasari,"Jl. Gegerkalong Girang No.147, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0813-2004-7779,none,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,06.00-02.00,Kedai Kopi,none,0,1.0,poisRegular2,107.5855105,-6.8622700000000005
18306469205171737805,Double Nine Coffee Shop,"Jl. Sersan Bajuri No.99, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0812-8080-3161,none,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,08.00-20.00,Kedai Kopi,none,0,17.0,poisRegular2,107.59075729999999,-6.8497388
10913863097386590591,Waroeng Badjoeri,"Jl. Sersan Bajuri No.43, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,(022) 2007701,none,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,$$,0,128.0,poisRegular2,107.59185269999999,-6.8547515
2764716158490479089,Green Cafe & Pool,"4HRH+CVX, Jl. Bukit HIjau, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0816-1916-162,none,,,,,,,,Kafe,none,0,16.0,poisRegular2,107.57973249999999,-6.858877499999999
15407756539737532383,éL Deli & Café,"Jl. Merdeka No.2, Braga, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40111",Jawa Barat,(022) 4232286,none,,,,,,,,Kafe,none,0,2.0,poisRegular2,107.6092554,-6.9163497
8007388719671143362,Kedai S,"JL. Sersan Bajuri, Km. 4, 7, Villa Triniti, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40154",Jawa Barat,(022) 70686769,none,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,none,0,2.0,poisRegular2,107.59333699999999,-6.8441980000000004
14166383273108509744,WARKOP'S,"Jl. Antapani Lama No.39, Cicaheum, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40282",Jawa Barat,0822-1490-1408,none,,,,,,,,Kafe,none,0,3.0,poisRegular2,107.65744730000002,-6.9031828
2900987894794613548,THREE WAYS COFFEE,"Jl. Punclut, Pagerwangi, Kec. Lembang, Kota Bandung, Jawa Barat 40142",Jawa Barat,-,none,16.00-02.00,16.00-03.00,16.00-03.00,16.00-02.00,16.00-02.00,16.00-02.00,16.00-02.00,Kafe,none,0,58.0,poisRegular2,107.6170875,-6.849158699999999
17495699020155053786,17 Ps Cafe,"Jl. Sariasih I No.17, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151",Jawa Barat,0857-2227-0111,none,,,,,,,,Kios Penyewaan Video Game,none,0,11.0,poisRegular2,107.57890359999999,-6.8746317
4592714581733192656,Kirana Cafe House,"Jl. Sariwangi Selatan No.130, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0822-5328-3820,none,,,,,,,,Kafe,none,0,14.0,poisRegular2,107.56923649999999,-6.863229
12261364693108146660,Kopi Salarea Express UPI Bandung,"Jl. Dr. Setiabudi No.229, Isola, Kec. Sukasari, Kota Bandung, Jawa Barat 40154",Jawa Barat,0812-2439-1329,none,08.00-17.00,08.00-17.00,Tutup,Tutup,08.00-17.00,08.00-17.00,08.00-17.00,Kedai Kopi,none,0,18.0,poisRegular2,107.5905875,-6.861235799999999
5278325738189976546,Kampung Daun Culture Gallery & Cafe,"5HHQ+9HC, Jl. Villa Triniti, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,(022) 2787915,none,10.00-21.00,10.00-21.00,09.00-23.00,09.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,$$,0,9900.0,poisRegular2,107.58972059999999,-6.817671499999999
12305767870213468275,Cafe MIAGO,"Jl. Cigugur Girang No.237, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0888-2121-380,none,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe,none,0,7.0,poisRegular2,107.58433679999999,-6.836087000000001
6371151365610381823,Warung Kopi Bawah Pohon,"Jl. Abadi I No.24, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,0811-214-439,none,09.00-17.00,09.00-17.00,09.00-17.00,Tutup,09.00-17.00,09.00-17.00,09.00-17.00,Kafe,none,0,6.0,poisRegular2,107.584704,-6.8630644
6576506829640269973,La Kaffa,"Jl. Cigugur Girang No.37, Cigugur Girang, Kec. Parongpong, Kota Bandung, Jawa Barat 40559",Jawa Barat,0878-2266-0543,none,10.00-22.00,10.00-22.00,10.00-23.00,10.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Kedai Kopi,none,0,1.0,poisRegular2,107.5846904,-6.8418025
11234730821828023686,ETRASMI cafe & Bakery,"Jl. Mekarwangi No.14, Sariwangi, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0813-2114-9032,none,,,,,,,,Kedai Kopi,none,0,2.0,poisRegular2,107.57510440000001,-6.8444141
14637887958730217400,Hisana Cafe,"Jl. Gegerkalong Girang No.129, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Barat 40153",Jawa Barat,-,none,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,$,0,33.0,poisRegular2,107.5869397,-6.8626209
10510063320590594227,Mesin Kopi Bandung,"Jl. Rereongan Sarupi No.79, Ciumbuleuit, Kec. Cidadap, Kota Bandung, Jawa Barat 40142",Jawa Barat,0818-222-997,none,15.00-22.00,15.00-22.00,15.00-23.00,15.00-23.00,Tutup,15.00-22.00,15.00-22.00,Kedai Kopi,none,0,28.0,poisRegular2,107.60619179999999,-6.859652199999999
11708146423723047403,Sasuse Cafe,"Jl Cihanjuang, Kp Cibaligo Permai Raya No.23, Cihanjuang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,13.00-21.00,13.00-21.00,13.00-21.00,13.00-21.00,13.00-21.00,13.00-21.00,13.00-21.00,Kafe,none,0,13.0,poisRegular2,107.56496729999999,-6.8607295
17544794986789561246,5758 Coffee Lab,"Pondok Hijau Indah, Rusa Pinus Raya E1-D, Jl. Pinus Raya Bar., Gegerkalong, Kota Bandung, Jawa Barat 40153",Jawa Barat,0822-5533-5758,none,07.00-20.00,07.00-20.00,07.00-20.00,07.00-20.00,07.00-20.00,07.00-20.00,07.00-20.00,Pusat Pelatihan,$,0,2200.0,poisRegular2,107.5825864,-6.8613263
14082551588419662577,Mie Aquarius group,,Jawa Barat,,none,09.00-20.30,09.00-20.30,09.00-20.30,09.00-20.30,09.00-20.30,09.00-20.30,09.00-20.30,,none,0,0.0,poisRegular2,107.5920326,-6.8642758
10395790705203621526,Kopi Titik Koma,"Jl. Daeng Moh. Ardiwinata No.104, Cibabat, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40513",Jawa Barat,(022) 20680770,none,15.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,08.00-23.00,Kedai Kopi,none,0,118.0,poisRegular2,107.5550759,-6.873286299999999
15072086713330794695,ibe cafe,"Jl. Raya Lembang No.234, Gudangkahuripan, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",Jawa Barat,0858-0927-3020,none,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,none,0,13.0,poisRegular2,107.6105451,-6.820625
15871174645050468735,The Saung Cafe,"Jl. Ciawitali No.2, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",Jawa Barat,0853-1429-4099,none,14.00-23.00,14.00-23.00,14.00-23.00,14.00-23.00,14.00-23.00,14.00-23.00,14.00-23.00,Kafe,none,0,75.0,poisRegular2,107.5533057,-6.8669645
16751764558994840191,Tawa Kopi,"4HV9+M73, Jl. Cihanjuang Cibaligo Permai Raya, RT.05/RW.02, Cihanjuang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0895-1933-1847,none,15.00-22.00,16.00-22.00,15.00-22.00,15.00-22.00,Tutup,15.00-22.00,15.00-22.00,Kafe,none,0,48.0,poisRegular2,107.5681731,-6.8558587
7163055223557039880,Greeone Cafe & Course,"Jl. SMP No.1, Karangmekar, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40523",Jawa Barat,-,none,09.00-21.00,09.00-21.00,09.00-22.00,09.00-22.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,none,0,23.0,poisRegular2,107.54500709999999,-6.8758059
6777963675720499037,Freundschaft Coffe,"Jl. Cigugur Girang No.193, Cigugur Girang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,-,none,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,07.00-21.00,Kafe,none,0,7.0,poisRegular2,107.58567579999999,-6.835599900000001
11595493701036499927,Mimiti Coffee & Space,"Jl. Bukit Pakar Timur Jl. Pakar Bar. No.7, Dago, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198",Jawa Barat,-,none,,,,,,,,Kedai Kopi,$$,0,1300.0,poisRegular2,107.626679,-6.8640345
15995364990251473088,Teras Brandweer,"Komplek Katumiri, Jl. Cihanjuang Jl. Mentari Pagi No.7, Cihanjuang, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0812-2469-6886,none,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,09.00-21.00,Kafe,none,0,206.0,poisRegular2,107.5668487,-6.8383731
17372896873419820477,Permakopi Cafe,"Kampung bongkok pojok RT04 RW07, Padaasih, Kec. Cisarua, Kabupaten Bandung Barat, Jawa Barat 40551",Jawa Barat,0878-2281-3223,none,11.00-19.00,14.00-19.00,17.00-22.00,06.00-14.00,11.00-19.00,11.00-19.00,11.00-19.00,Kafe,none,0,7.0,poisRegular2,107.564505,-6.8410464
16827080333885008799,Ruga Coffee,"Jl. Waruga Jaya No.2, Ciwaruga, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0813-1255-8145,none,10.00-22.00,13.00-22.00,10.00-22.00,10.00-22.00,10.00-22.00,Tutup,10.00-22.00,Kedai Kopi,none,0,18.0,poisRegular2,107.5821885,-6.846962899999999
1281612760311327696,Bumi Cemara Cafe,"Jl. Kolonel Masturi No.Km 4, Cipageran, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40511",Jawa Barat,0821-3050-7722,none,10.00-21.00,10.00-21.00,10.00-22.00,10.00-21.00,10.00-21.00,10.00-21.00,10.00-21.00,Kafe,none,0,78.0,poisRegular2,107.55106119999999,-6.8419171
10174121069677351972,Darjeeling,"Jl. Terusan Sersan Bajuri No.72, Cihideung, Kec. Parongpong, Kabupaten Bandung Barat, Jawa Barat 40559",Jawa Barat,0811-2079-799,none,10.00-22.00,10.00-22.00,10.00-23.00,10.00-23.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe,$$,0,1700.0,poisRegular2,107.595035,-6.831758799999999
4811951603353303570,Painkiller.Koffie,"Jl. Citeureup No.102, Citeureup, Kec. Cimahi Utara, Kota Cimahi, Jawa Barat 40512",Jawa Barat,0857-0322-2748,none,10.00-22.00,10.00-22.00,09.00-23.00,09.00-23.00,10.00-22.00,10.00-22.00,10.00-22.00,Kafe,none,0,10.0,poisRegular2,107.5520164,-6.8628326
